"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000186654.21",871.537524672088,-0.00504568529897481,0.143708027299253,-0.0351106712255387,0.971991492252339,0.980817480843734
"ENSG00000186660.15",4622.78691733492,0.291691177749075,0.0613158062145365,4.75719387474876,1.9630261990941e-06,1.31928884035886e-05
"ENSG00000186665.10",775.935090370248,0.0361710883384906,0.0617975864760477,0.585315550349369,0.558335560713943,0.657101587834997
"ENSG00000186666.6",163.419070558997,-0.0671448324548314,0.060258857564733,-1.11427323995814,0.265161983494604,0.373379264060263
"ENSG00000186675.7",1.98583369335754,-0.839417154731276,0.362046533990916,-2.31853387872051,0.0204203239359203,0.0449123936828449
"ENSG00000186676.3",55.3413878122627,0.0682495141114242,0.233875997835574,0.291819232170233,0.770424839812015,0.8313893023664
"ENSG00000186678.7",0.0695080217921621,-0.604579178261826,1.7997121755103,-0.335931037467366,0.736922871249932,NA
"ENSG00000186684.14",206.719557803305,-0.916774110414148,0.232628855238851,-3.94093032643286,8.11662010894152e-05,0.000363320371532394
"ENSG00000186687.16",1003.21676923157,-0.272169665141789,0.0949007047342831,-2.86794145421627,0.00413151977488218,0.0113967096889662
"ENSG00000186704.9",1.19377255072531,-0.356427747852371,0.219187840015603,-1.62612920418851,0.103922172580971,0.176107532284527
"ENSG00000186710.11",6.04755322815818,-1.47187011406982,0.200594793075315,-7.3375290131145,2.17573244707987e-13,6.03254115847455e-12
"ENSG00000186714.12",2.79677427077395,-1.07301995916204,0.190757179485857,-5.62505674519892,1.85447003391419e-08,1.99161456200366e-07
"ENSG00000186715.11",26.3351804466104,-0.179487853170373,0.167957269011284,-1.06865189120403,0.285226556950102,0.394724285023949
"ENSG00000186716.21",3660.6615287267,-0.31840490616045,0.0984008348614962,-3.23579476341456,0.00121304568642887,0.00391524460816624
"ENSG00000186723.4",0.51804611454566,-0.395170983431803,0.292330445464535,-1.35179550937244,0.176440741105966,0.270588911178413
"ENSG00000186732.14",2.34160983067295,-0.840301713206316,0.288514793304311,-2.91250824119791,0.00358538739390565,0.0100925073393503
"ENSG00000186743.2",1.47376621055351,0.218661431597674,0.194351454913986,1.12508255569502,0.260554052650641,0.368089303013706
"ENSG00000186765.12",22.2157211207799,-0.40554005618717,0.130330850467146,-3.11161981014923,0.00186063954973529,0.00569832001813412
"ENSG00000186766.8",5.75472822159507,-0.788548330495701,0.214815206310147,-3.67082174507333,0.000241771916007314,0.000951310696098647
"ENSG00000186767.7",315.328888695182,-0.501812176180835,0.114854855525771,-4.36909849290819,1.24760492319105e-05,6.83624994300149e-05
"ENSG00000186777.12",12.1394094431101,-1.2612797066871,0.239876652235646,-5.25803447285095,1.45603229883286e-07,1.27777902035665e-06
"ENSG00000186787.9",118.890384686299,0.0779070794303174,0.0676415629643102,1.15176344271382,0.249418293994579,0.356194314503752
"ENSG00000186788.13",0.288227502797111,-1.67970217563403,1.15275301467577,-1.45712234472574,0.145082611405634,0.231395045674852
"ENSG00000186790.6",4.71058083319447,-1.00529683390749,0.223927862203285,-4.48937807031295,7.14314201087618e-06,4.16853788621224e-05
"ENSG00000186792.17",215.500959819605,-0.197797713182391,0.103451158217466,-1.91199128739186,0.0558773115777938,0.105456944137511
"ENSG00000186795.1",0.0730503104273283,-0.216162241556126,1.55427690790257,-0.139075759574802,0.889390283108672,NA
"ENSG00000186803.3",0.135162850659372,-0.327138002698968,1.34504392034822,-0.243217338668223,0.807837035766173,NA
"ENSG00000186806.5",393.799442457448,0.00697211606382207,0.135828050597586,0.051330458128109,0.959062198011693,0.971355470166731
"ENSG00000186810.8",515.672710607992,-0.769293357033165,0.222289372372898,-3.46077434481505,0.000538624098455851,0.00192223036064074
"ENSG00000186812.13",1357.19055638838,-0.0843039188433844,0.0824984651808856,-1.02188469395813,0.306835477564891,0.417696640088828
"ENSG00000186814.14",767.267405300768,-0.205808654199196,0.0754232643992092,-2.72871581253587,0.0063581471327649,0.016561626418399
"ENSG00000186815.13",4448.98079558475,0.151747587599577,0.0804447422234258,1.88635805654167,0.0592467206709778,0.110560892803842
"ENSG00000186818.12",1713.44278690754,-0.838922305079186,0.184592060247766,-4.54473666935163,5.50039744612283e-06,3.30500966684628e-05
"ENSG00000186825.6",0.751474240945599,-1.28591447391871,0.280000964457074,-4.59253587362501,4.37892207093658e-06,2.70466278960122e-05
"ENSG00000186827.11",338.527374292564,-1.01851029173574,0.158821705170561,-6.41291623611486,1.42761969873793e-10,2.39252943221555e-09
"ENSG00000186831.11",1.68947321997322,-0.779434725752031,0.407339254237658,-1.91347805948817,0.0556868796878832,0.105154842961736
"ENSG00000186832.9",6665.99277451667,-0.94582312000814,0.504443407283689,-1.87498360837181,0.0607949786032931,0.112983406399127
"ENSG00000186834.4",3766.15265791812,0.501602820823381,0.0725377837726481,6.91505577831729,4.67679320047643e-12,1.04056145073984e-10
"ENSG00000186838.13",1.9695334910079,-0.319363678284219,0.338067887552204,-0.944673215183453,0.344825735575688,0.456872938952366
"ENSG00000186844.6",23.4639486425023,0.207869322334792,0.697048005704732,0.298213782456247,0.765540003230113,0.827554321987307
"ENSG00000186847.6",9665.64194575121,-0.233957889164913,0.44564371201441,-0.524988646439935,0.599591083575852,0.693094273830609
"ENSG00000186854.11",367.751162655522,-0.584196187380327,0.229898502695846,-2.54110479420222,0.0110502793519271,0.0266090214614596
"ENSG00000186860.5",0.0867340912745253,0.00579164229742227,1.0884375682086,0.0053210606346071,0.995754427907193,NA
"ENSG00000186862.20",155.065252554157,0.0890771866354734,0.110793911780727,0.8039899052555,0.421402805025174,0.533539112802541
"ENSG00000186866.17",1919.45950931271,-0.339636727058139,0.0741215813648876,-4.58215705606936,4.60204041631114e-06,2.82359025365698e-05
"ENSG00000186867.11",23.5806337878115,-3.59715224327017,0.340953333574963,-10.5502773812279,5.06473503073645e-26,8.35319513283604e-24
"ENSG00000186868.16",479.584306856812,0.230551526103921,0.186382894824023,1.23697792290221,0.216095278892638,0.318137932816259
"ENSG00000186871.7",303.972245321246,-0.308743616251345,0.111060909454926,-2.77994856846232,0.00543675083891917,0.0144662124434801
"ENSG00000186881.3",0.0263805250938263,-0.123684778722625,2.22448513122468,-0.0556015308830277,0.955659244925172,NA
"ENSG00000186886.8",0.103770708056609,-0.253153670629934,1.29591677100323,-0.195347167576167,0.845121173884424,NA
"ENSG00000186889.10",351.595432391859,0.176591629244766,0.0811215873683642,2.17687590903372,0.0294898273484224,0.0613165343066252
"ENSG00000186891.14",149.912054576361,-0.762566031633983,0.178554031062525,-4.27078586294673,1.94785369724701e-05,0.000101653309097162
"ENSG00000186895.4",0.345022665120399,-0.619974220935764,0.499118299922547,-1.24213882967619,0.214185344190533,0.315997702433244
"ENSG00000186897.5",121.940957596956,0.428475850489442,0.242528412673063,1.7667037266559,0.0772778589417986,0.138097041967516
"ENSG00000186907.8",205.005235419443,-0.0166896359640324,0.150133089978888,-0.111165606238967,0.911485024792509,0.937147952127738
"ENSG00000186908.14",1439.09448508938,-0.3178713861021,0.0785331677943538,-4.04760682689479,5.17439682589128e-05,0.000243692102977556
"ENSG00000186910.4",2.78785518875754,-0.726773093483178,0.380588172649126,-1.90960504217562,0.0561840854284772,0.105929312660389
"ENSG00000186912.6",2.80234825796048,-0.473514782207623,0.186957303532579,-2.5327428950916,0.0113173929514344,0.0271499847531034
"ENSG00000186918.14",2487.66754049118,-0.192758239278696,0.0833749589490318,-2.31194403821574,0.0207807674454689,0.0455580892799123
"ENSG00000186919.13",6.41871599119544,-0.0833823956363918,0.145975128774261,-0.571209604927535,0.567857568174029,0.665531411320873
"ENSG00000186924.3",0.0332382780916531,-0.27165540713156,2.89459303697747,-0.0938492574469889,0.925228902537472,NA
"ENSG00000186925.6",0.122579991555211,0.154332686145409,1.31257732730586,0.117579881150459,0.906400546866778,NA
"ENSG00000186930.4",0.0436220013280332,0.0427824232849672,1.49276846927757,0.0286597849334746,0.977135930155908,NA
"ENSG00000186940.6",221.748065494397,0.0940446650038634,0.112129529569151,0.838714523865596,0.401629526152071,0.514249117866062
"ENSG00000186943.1",0.0192439873696087,-0.253157917320749,2.52048669340668,-0.100440092773742,0.919994941250023,NA
"ENSG00000186951.16",1639.15663767957,0.0453692924532067,0.0783006107490332,0.579424502812921,0.56230277477166,0.660722849935251
"ENSG00000186952.15",39.5595790350778,-0.0729728451684522,0.141422653296014,-0.51599120415109,0.605860552523589,0.698631531337164
"ENSG00000186960.12",1.01247550989206,-0.980247748420067,0.299423957801617,-3.27377861015894,0.00106119718267397,0.00348576367924943
"ENSG00000186965.5",0.0200158883955255,-0.197672130879027,2.89459303697747,-0.0682901286480797,0.945554681983193,NA
"ENSG00000186967.7",0.0185906561570002,-0.123688389704752,2.89459303697747,-0.0427308392318623,0.965916095862212,NA
"ENSG00000186970.4",0.0252816251887354,-0.197667974774422,2.03786394185586,-0.0969976310559807,0.92272827572323,NA
"ENSG00000186971.3",0.0826816071985089,-0.512098304145746,1.24904522449447,-0.409991803421696,0.681811960263981,NA
"ENSG00000186973.11",9.65459979908028,-0.675066832969925,0.304627751534575,-2.21603852429481,0.0266888638638121,0.0563467723208248
"ENSG00000186976.15",40.406006610862,-0.170847412780919,0.14055932968934,-1.21548255216158,0.224182099434148,0.327491350626764
"ENSG00000186977.3",0.864919836341694,-0.141980526253813,0.526794962574708,-0.269517623251148,0.787531382405155,0.844476601580756
"ENSG00000186980.7",0.0297074048111158,-0.0866912318216444,1.86178710327506,-0.0465634506056821,0.962861162607617,NA
"ENSG00000186994.11",143.488011486568,-0.486311471597266,0.12266722778544,-3.96447755750935,7.355686626578e-05,0.000333061387486474
"ENSG00000186998.16",346.468851802925,-0.47375704664482,0.185530520290565,-2.5535262117675,0.0106638251826326,0.0258105108314063
"ENSG00000187003.7",0.124123698379411,0.0244898834606634,0.604936634681002,0.0404833862865282,0.967707752005904,NA
"ENSG00000187005.5",0.162578358958364,-0.51386459476048,0.652896985495161,-0.787053097466459,0.431250784048032,NA
"ENSG00000187010.21",31.8902129620223,0.0704189518866977,0.17509942205728,0.402165530070462,0.687562208504141,0.76676220209421
"ENSG00000187012.11",0.191370468497431,-0.346102983063027,0.52107733580198,-0.664206556845054,0.506558117459266,NA
"ENSG00000187013.4",46.3575837311311,0.262987713670171,0.181377945805098,1.4499431697874,0.147074367609732,0.233999827093433
"ENSG00000187017.17",267.837384402813,-0.457639227189459,0.227078945188917,-2.01533095377349,0.0438699836978884,0.0859207512582647
"ENSG00000187021.15",0.533168445766047,-0.891574671783637,0.425833596761232,-2.09371613363693,0.0362852748627293,0.0730344614191853
"ENSG00000187024.15",13.152600652045,0.57302915356937,0.150989642299662,3.79515538179836,0.000147551017872315,0.000614234315385534
"ENSG00000187026.3",0.681780235613042,1.32965552005312,0.474892510215624,2.79990838231875,0.00511171123754395,0.0137146047675942
"ENSG00000187033.9",0.484625947802912,-1.09900719836662,0.401454202459641,-2.73756555949144,0.00618957817670935,0.0161762716582025
"ENSG00000187037.8",31.4273211825388,-0.822623654374352,0.18644506905009,-4.41215023044318,1.02349054151489e-05,5.72906584329183e-05
"ENSG00000187045.19",12.7284875343227,-1.49507404508735,0.176422053807924,-8.47441696101715,2.36259788959368e-17,1.22742866859116e-15
"ENSG00000187048.13",1.55585917160061,-1.32848531594995,0.326040695670493,-4.07459968522629,4.60935662277293e-05,0.000219192311162115
"ENSG00000187049.10",570.71872054125,-0.29522845216995,0.103155237788315,-2.86198217850837,0.00421000578827688,0.0115801628439685
"ENSG00000187051.9",4519.2844133549,-0.135193148071723,0.0772360507909819,-1.75038918597205,0.0800511807488492,0.142146764687844
"ENSG00000187054.16",5.51095996925089,-0.188828433873975,0.378547278542205,-0.498823910717725,0.617903441309568,0.708310115289101
"ENSG00000187066.8",3.4035085887735,-0.153903457575695,0.135569991821224,-1.13523247665787,0.256277925407102,0.3634925821851
"ENSG00000187068.3",1017.41581346336,-0.804681786495106,0.172799008360817,-4.65675002494731,3.21240096496026e-06,2.05437465618831e-05
"ENSG00000187079.20",7493.24963200401,0.415138952999404,0.092259586800169,4.49968363611448,6.80546680846919e-06,3.99109371375189e-05
"ENSG00000187080.10",0.453218264416616,0.301770970058255,0.333059614923504,0.906056923555755,0.364905723863946,0.477360224583215
"ENSG00000187082.2",0,NA,NA,NA,NA,NA
"ENSG00000187091.14",1026.44588104665,0.017299689351793,0.11140879217389,0.155281185750502,0.876599647297159,0.912541879548266
"ENSG00000187094.12",1.80362344280064,-0.928357865635801,0.379874386525925,-2.44385485982863,0.0145312711376763,0.0336180735332091
"ENSG00000187097.13",1018.9721393882,0.466948969292673,0.0606104773813167,7.70409654348986,1.317722019866e-14,4.36391733782237e-13
"ENSG00000187098.17",14833.746103775,1.22496953670337,0.139238686281373,8.79762348682292,1.39743989548169e-18,8.85371904512346e-17
"ENSG00000187103.3",0.074763849053166,-0.12368034134012,0.830680621182959,-0.148890365546254,0.881640143655297,NA
"ENSG00000187105.9",31.9505173034029,-0.254888148678891,0.10654631958774,-2.39227548792985,0.0167442688826617,0.037954041410405
"ENSG00000187109.15",25364.5298187337,-0.216249636914738,0.0730549656444108,-2.96009497790084,0.00307544212661052,0.00883233317206927
"ENSG00000187116.14",148.385264165158,-0.540442247660466,0.17156553088592,-3.15006309758004,0.00163235203881018,0.00508765020150196
"ENSG00000187118.14",836.680154174744,0.0728193726002344,0.0579060857604322,1.25754265106955,0.208557204906234,0.309330331536397
"ENSG00000187122.17",86.9066838061917,-0.902286539751246,0.190572808033962,-4.73460274348505,2.194845658417e-06,1.46048951737315e-05
"ENSG00000187123.15",291.363084627593,0.00209793003380894,0.193926462667339,0.0108181730587626,0.991368515101887,0.993927348321424
"ENSG00000187134.14",141.27556393451,-1.43514444383159,0.196375527816365,-7.30816339382991,2.70818362231525e-13,7.39051396655723e-12
"ENSG00000187135.7",5.73875362001505,-0.816963676381704,0.446414861267527,-1.83005483747127,0.0672417392651594,0.122962916549567
"ENSG00000187140.6",917.90791680176,-0.698755232986144,0.155823139701589,-4.48428413343683,7.31591252503574e-06,4.26100767877921e-05
"ENSG00000187144.11",1.57186294593624,-0.609485513235343,0.218075488726585,-2.79483731433703,0.00519258385202085,0.0139046562758644
"ENSG00000187147.18",2907.33214961219,0.0829091450508957,0.058296740363019,1.42219178181512,0.154970583879936,0.243917572037336
"ENSG00000187151.7",3.26408465515703,-1.37487228196023,0.300208028906778,-4.57973188447658,4.65572362497541e-06,2.85273750996945e-05
"ENSG00000187164.20",2705.6921834252,0.688086884109271,0.128402951933693,5.35880891947559,8.37723979445907e-08,7.77523091418732e-07
"ENSG00000187166.1",1.71880444188572,-0.86105422795158,0.23826028577065,-3.61392258540491,0.000301599147630636,0.00115733208141672
"ENSG00000187170.5",1.451825402693,0.417588124972539,0.422267242857684,0.988919060229539,0.322702744216861,0.434121881251845
"ENSG00000187172.15",79.438479510195,-0.956772440010493,0.482659513575047,-1.98229272002473,0.0474464883491991,0.0918819750614766
"ENSG00000187173.4",92.521951235394,0.00397835383403061,0.371471061688187,0.0107097274709653,0.991455037149555,0.993934928414332
"ENSG00000187175.5",0.0540569467751979,-0.271649807577252,1.32562232429912,-0.204922474974822,0.837632695337733,NA
"ENSG00000187180.3",12.1809317480132,2.48689689149511,0.960765671758833,2.58845311046808,0.0096408071537248,0.0236577449916225
"ENSG00000187185.4",2.26604992303953,-0.0284538493909058,0.243892063014014,-0.116665745655163,0.907124935866897,0.934238215463192
"ENSG00000187186.15",5.56616821928293,-0.0928595300755418,0.131989254052006,-0.703538562608695,0.481720183509938,0.588825782808071
"ENSG00000187187.14",194.326210752583,-0.327069761311131,0.086534098718699,-3.77966334836807,0.000157040541724559,0.000649057179311469
"ENSG00000187189.11",1421.62349564195,-0.100931761051293,0.0848463613363659,-1.18958266991742,0.234210460610214,0.338842076158511
"ENSG00000187191.14",0.0390352938260118,-0.21616649281688,2.65741546671801,-0.0813446356146381,0.935167877493043,NA
"ENSG00000187193.9",252.709267208803,-0.68632803494301,0.144844440966858,-4.73838022613551,2.15433302026063e-06,1.43675206977009e-05
"ENSG00000187210.14",480.826460128969,-0.86814476949852,0.14938216824807,-5.81156894212997,6.18900352700969e-09,7.41075668653347e-08
"ENSG00000187223.4",11.5748589994904,0.326735724346376,1.09015694168074,0.299714391436735,0.764395020204639,0.826735344794036
"ENSG00000187229.3",2.60333710568001,0.207920267417789,0.296056482645552,0.702299323290677,0.482492515202983,0.589579099663845
"ENSG00000187231.14",1757.53920271179,-0.373016419021731,0.102913263839766,-3.6245708774965,0.000289441636891538,0.00111717805650874
"ENSG00000187238.5",0.00234020383273665,-0.142184557459192,2.89459303697747,-0.0491207418945707,0.960823073716997,NA
"ENSG00000187239.17",3829.67681647291,-0.110699399713194,0.0964441227563833,-1.14780866422331,0.25104755976382,0.357930728925385
"ENSG00000187240.16",1117.12172127356,0.508850081898531,0.103761158618306,4.90405165742586,9.38797832980163e-07,6.80829096742655e-06
"ENSG00000187242.6",22.0225246238185,-0.26815633166877,0.292864108930577,-0.915633986861586,0.359858899153286,0.472256744507646
"ENSG00000187243.16",3.74863616633052,-0.586908036232257,0.276173064966615,-2.12514582587265,0.0335744467838903,0.0683728334182001
"ENSG00000187244.12",2471.52279961102,-0.765306378256323,0.145590708616582,-5.25656056989038,1.46774451077266e-07,1.28641701272042e-06
"ENSG00000187257.16",1686.25847618889,-0.30611739411926,0.0767726224271846,-3.98732496613097,6.68224694266833e-05,0.000305564470713149
"ENSG00000187258.14",0.503230083461502,-0.698958112488983,0.324818802972126,-2.15184006003792,0.0314099534878522,0.0646940129274055
"ENSG00000187260.16",97.2833228022396,-2.02079944402065,0.186811399483856,-10.817324047697,2.84976583281403e-27,5.28758783675968e-25
"ENSG00000187266.14",843.123690332986,0.296009697509206,0.091888478266178,3.22140167183681,0.00127565226631257,0.0040941049801145
"ENSG00000187268.12",4.44303221940609,-1.0846389881611,0.323329621850868,-3.35459207836322,0.000794820959313538,0.00270817746441952
"ENSG00000187272.7",0.180972553644035,0.715543545947539,1.6720655128869,0.427939898546272,0.668694877911033,NA
"ENSG00000187288.12",28.9073804093359,-1.12257581547405,0.23761295207354,-4.72438815173097,2.30809203475194e-06,1.525829825805e-05
"ENSG00000187323.12",48.5280471192668,-1.95230359250409,0.292709235512363,-6.66977107533606,2.56202746047539e-11,4.94082768182507e-10
"ENSG00000187325.5",1344.78929284882,-0.0964413219343821,0.0752692598997647,-1.2812843126505,0.200093820938962,0.299362828864835
"ENSG00000187372.11",209.824531777609,-0.0117252582120911,0.165513662414962,-0.0708416335002877,0.943523796300628,0.960274653423285
"ENSG00000187391.22",692.092294132231,-0.209584585630976,0.116014271372214,-1.80654141212123,0.0708338115951921,0.128440944004161
"ENSG00000187398.12",16.8105301899095,-2.60490813538322,0.344669967029492,-7.5576881787334,4.10296194311219e-14,1.25943356188795e-12
"ENSG00000187416.12",163.580311910997,0.162946123460852,0.251309754247137,0.648387580295079,0.516734301146267,0.620170690853051
"ENSG00000187446.12",9466.68798584793,0.539745017907433,0.0757135975786677,7.12877257412882,1.0126789572443e-12,2.51127463132383e-11
"ENSG00000187472.4",0.757037591345795,-0.141881270094436,0.235773246115972,-0.601770016029079,0.547327236504081,0.64731701677715
"ENSG00000187474.5",1114.10215386431,-0.582882556098045,0.159502013148683,-3.65438996406082,0.000257794193396588,0.00100728046121547
"ENSG00000187475.6",1.47605781911099,-0.285293922409406,0.26517745302111,-1.07586040652821,0.281989691660487,0.391333786263085
"ENSG00000187479.8",1592.50236761198,0.327300713573375,0.154011357735305,2.12517257419351,0.0335722156062527,0.0683724059725704
"ENSG00000187481.2",0.739054161313893,-0.541537120669796,0.412584240548899,-1.3125492140692,0.189334892265922,0.286379532438906
"ENSG00000187483.10",0.0342629734144151,-0.123682692616753,1.71744092768148,-0.0720156895199431,0.942589421839804,NA
"ENSG00000187486.5",41.2780323150911,-1.83888555430475,0.227809882022351,-8.07201837769415,6.91454645531184e-16,2.83414575715652e-14
"ENSG00000187492.9",2.6920733690403,-1.00145692914954,0.17677920889522,-5.66501533414557,1.47011388928311e-08,1.62200354304181e-07
"ENSG00000187498.16",20016.1916300631,-0.688333515860219,0.116716099009574,-5.89750275841341,3.69044102276374e-09,4.61994306590682e-08
"ENSG00000187504.6",2.59592357533368,0.0461782568889974,0.188879038906921,0.244485873902365,0.806854541079043,0.859153731203299
"ENSG00000187510.10",5.29739375947964,-1.66120196859467,0.24886921872111,-6.67499973331881,2.47232614821592e-11,4.77929392428605e-10
"ENSG00000187513.9",560.11742926882,-0.382160686818478,0.118578902072331,-3.22283880302219,0.00126926961092593,0.00407676843657678
"ENSG00000187514.17",27275.2948324879,-0.191386687923844,0.0567151582349831,-3.37452444602001,0.000739433481510257,0.00254364628029542
"ENSG00000187516.7",1.28193148090532,-3.30954444450116,0.473432985080459,-6.99052357735215,2.73862266205431e-12,6.34816704296159e-11
"ENSG00000187522.16",548.974612178838,-0.241150164308969,0.0756378657849427,-3.18822010386463,0.001431515247744,0.00453169599563837
"ENSG00000187527.11",5.12055814851838,-0.368588904043592,0.302685918566841,-1.21772729233256,0.223327622049125,0.326553005474449
"ENSG00000187531.14",1246.24418583132,-0.0790399275656584,0.0752778103572318,-1.04997644313209,0.293728943492183,0.403836002296464
"ENSG00000187533.14",2.06018386144628,-3.85109315964988,0.658714191727581,-5.84637951939337,5.02387131123094e-09,6.13582543160095e-08
"ENSG00000187534.6",67.2277357408261,0.186711554173025,0.0754305820996452,2.47527659174598,0.0133133026117837,0.0311786489632589
"ENSG00000187535.14",1449.27419975475,0.201826823917193,0.0710594291530959,2.84025394409462,0.00450776334719153,0.0122861604194357
"ENSG00000187536.4",0.519466058124491,-0.106107284861886,0.262491694541331,-0.404231017851038,0.686042846539994,0.765458262336885
"ENSG00000187537.13",1.05190913966787,-0.902747033701006,0.236522429720469,-3.81675021167297,0.000135220941422564,0.000569061641089977
"ENSG00000187545.5",0.12335733497004,0.154094336269589,1.04402497310946,0.147596408360467,0.882661289768674,NA
"ENSG00000187546.14",701.447126334691,-2.54761587411988,0.282282686051021,-9.02505183636876,1.79610317176097e-19,1.31194446440649e-17
"ENSG00000187550.9",2.35257837643459,-0.844186285603439,0.279375537448773,-3.02169006389199,0.00251367778389363,0.00740683984786864
"ENSG00000187553.10",8.65849054045794,0.390380703477879,0.265193974988705,1.47205721206338,0.141005428652508,0.226019808926513
"ENSG00000187554.14",190.081549675616,-0.317859321404686,0.132315852474814,-2.40227694157199,0.0162933680047132,0.0370532370875404
"ENSG00000187555.16",6961.33292704693,0.0248264765837137,0.0411324348358687,0.603574203248096,0.546126767975208,0.646320246322094
"ENSG00000187556.7",19.1699157186818,-0.923370824469523,0.177280626208382,-5.20852641497419,1.90346256626628e-07,1.62915385459553e-06
"ENSG00000187559.6",0.938686224320819,-0.473876137269237,0.308855277724913,-1.53429833143827,0.124956276048719,0.204925728806253
"ENSG00000187566.6",374.179284898491,0.242951646273711,0.169116603880243,1.43659250895172,0.150833813386832,0.238780158435929
"ENSG00000187569.3",0.306946474550938,-0.743761536421455,0.395870265830922,-1.87880121498976,0.0602716410976452,0.112181367993745
"ENSG00000187581.3",1.23454685576734,-0.173686664409642,0.22320952971213,-0.778132836145674,0.436490706656357,0.547946923705796
"ENSG00000187583.11",126.612890108659,-0.699913797691319,0.17948833771555,-3.89949456660816,9.63937002956934e-05,0.000421495525690648
"ENSG00000187589.8",0.468947397469612,-0.20264119134838,0.292212064593412,-0.693473048863801,0.48801273358427,0.59506484474782
"ENSG00000187595.16",69.9279718941741,-0.447338851266774,0.187878451615009,-2.38100137307625,0.0172656475960107,0.0389573748852007
"ENSG00000187600.14",0.169455105778204,-0.122702742868465,0.455319148569148,-0.269487332685352,0.787554688832138,NA
"ENSG00000187601.5",1366.82086882485,-0.0497726725915148,0.0802218950014481,-0.620437507623279,0.534969785025264,0.636358858439588
"ENSG00000187605.15",1658.14056978108,-0.465692268740475,0.0863115914927176,-5.39547771842171,6.83414736636312e-08,6.46428841239836e-07
"ENSG00000187607.16",301.682389389479,-0.342832362098209,0.088174863304565,-3.88809632643298,0.000101033531881804,0.000439288173665818
"ENSG00000187608.10",3647.46110951773,-0.472340908880682,0.1816983722536,-2.59958800413152,0.009333574298185,0.0230111528639913
"ENSG00000187609.16",487.732729390203,-0.0398617157284724,0.0883329515295917,-0.451266656872873,0.651797373157239,0.737050736126074
"ENSG00000187612.1",0.0516962349655478,-0.0127053712965233,1.39838690292405,-0.00908573390522764,0.992750732932103,NA
"ENSG00000187616.5",0.187288021549754,-0.401303936853598,0.710000228119793,-0.565216630868306,0.571926426104493,NA
"ENSG00000187621.15",44.289041894715,-0.671263982467642,0.277558447025581,-2.41845993037199,0.015586362092324,0.0356663154570974
"ENSG00000187624.9",127.665189127195,0.178203680923385,0.140076934569671,1.27218432835386,0.203307634465698,0.303201853653018
"ENSG00000187626.9",569.521117935338,0.221212875532185,0.0669045614221856,3.30639452422793,0.000945049226485046,0.00314981042110437
"ENSG00000187627.17",1.96882316069227,-1.18576720730602,0.266430030475783,-4.45057640532678,8.56401171724211e-06,4.89530264051735e-05
"ENSG00000187630.17",569.361498156323,0.0144572225415991,0.0926830823320421,0.155985560447864,0.876044402990588,0.912169492862381
"ENSG00000187634.12",97.5860741460855,-2.22565744871958,0.202018588022126,-11.0170923899132,3.16105333175331e-28,6.44018130266328e-26
"ENSG00000187642.9",66.3705008042326,0.802603209650881,0.272802609037292,2.9420657393389,0.00326030706461586,0.00929325027224226
"ENSG00000187650.4",337.347483814251,-0.00393822018081461,0.0768280257703306,-0.0512602027883354,0.95911817996397,0.971385007296787
"ENSG00000187653.11",74.2992833191167,-1.14696571872191,0.173548987095243,-6.60888742665178,3.87219019646457e-11,7.18143547280055e-10
"ENSG00000187657.6",0.452518829665787,-2.17365224468906,1.70009984268234,-1.27854387731698,0.201057724133912,0.300631786244556
"ENSG00000187658.7",0.940433298447218,-0.480659158504991,0.298560778133742,-1.60992063830192,0.107415182818274,0.181001006620437
"ENSG00000187664.9",0.076227700904898,-0.45660999627732,1.14015272368417,-0.400481432699541,0.688801956357928,NA
"ENSG00000187672.14",29.6784146594958,-2.38054097471332,0.228692354806109,-10.4093596689386,2.24728120039108e-25,3.43387872245051e-23
"ENSG00000187676.8",1531.29279738966,0.586454142057562,0.0821121811030532,7.14210893170095,9.19097128625508e-13,2.29840642959888e-11
"ENSG00000187678.10",18297.5881016657,-0.729103852601091,0.164842171398146,-4.42304203115642,9.73207990400846e-06,5.48305144327504e-05
"ENSG00000187682.2",2.37096623425811,-0.800491223082742,0.223235533335015,-3.58585934382331,0.000335970018428993,0.00127265638953207
"ENSG00000187686.4",7.36105009375913,-0.335778510033652,0.154872153807352,-2.16810124853905,0.030150983882299,0.0624631239216485
"ENSG00000187688.15",8355.61068155181,0.918460632473548,0.142770140742863,6.43314230618953,1.24992524825537e-10,2.11441851984997e-09
"ENSG00000187689.10",1.38637095741301,-0.166654466403953,0.556866304186977,-0.299271952982086,0.764732552747537,0.826949768629976
"ENSG00000187690.4",5.29624266578392,-1.79453146161168,0.307407618556196,-5.83762845579454,5.29490690211918e-09,6.43658732570568e-08
"ENSG00000187699.10",823.184863009315,0.480577483301521,0.167586326653699,2.86764136966011,0.00413544003956277,0.0114044959806455
"ENSG00000187701.4",0.0155945592810679,-0.123686586093925,2.5660681280527,-0.0482008192774627,0.961556197259291,NA
"ENSG00000187713.7",2073.25147920965,0.132497237399278,0.0547796153451673,2.4187325260393,0.0155746877387919,0.0356529616545311
"ENSG00000187714.7",2.09993210593814,-0.797842052921214,0.538543582244681,-1.48148094086603,0.138478460025105,0.22267752913557
"ENSG00000187715.13",3.66548775750253,-1.47085182148895,0.243517295241828,-6.04003021645055,1.54085369746339e-09,2.09079207881075e-08
